home,away,team,matchweek,player,shot_type,situation,player_coordinates_x,player_coordinates_y,player_coordinates_z,body_part,goal_mouth_location,goal_mouth_coordinates_x,goal_mouth_coordinates_y,goal_mouth_coordinates_z,id,time,added_time,time_seconds,draw_start_x,draw_start_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversed_period_time,reversed_period_time_seconds,incident_type,block_coordinates_x,block_coordinates_y,block_coordinates_z,draw_block_x,draw_block_y,goal_type
delfin,catolica,catolica,7,Ismael Díaz,save,assisted,48.36015441750655,42.33753843073461,0,right-foot,low-left,0,30.435676654105833,19.0,2685223,18,0.0,1455,73.43389949785795,3.384804599290476,41.751793657898006,0,50.72098313249428,81.0,21,1245,shot,1.9431378864921771,76.86885661613172,0.0,58.32981488486599,1.0879301880309438,0
delfin,catolica,catolica,7,Jhon Cifuente,miss,assisted,8.877742099685694,98.50075173194686,0,right-foot,right,0,65.09199659463548,16.7,2685216,20,0.0,1240,12.522048263910776,17.806853859703885,68.55057619816155,0,63.5353130521719,54.12302802477525,25,1460,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,catolica,7,Ismael Díaz,miss,assisted,3.532359313547617,29.378139106625895,0,head,right,0,80.39600425053564,4.2,2685279,26,0.0,1155,9.102207513201783,5.832645130040015,66.10014919622833,0,100.0,65.73835906577902,26,1545,shot,1.9077321865008037,25.533878746851478,0.0,71.15236289792162,1.646176669262635,0
delfin,catolica,delfin,7,Kevin Sambonino,miss,assisted,18.140030200847846,84.2356862979544,0,right-foot,high-left,0,9.4287093718576,58.3,2685164,-1,0.0,284,34.1885081266405,45.3950227539295,62.0860136545576,0,6.291689671905594,14.816740442620386,41,2416,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,delfin,7,Nicolás Goitea,block,corner,6.047466087740194,16.537101330390158,0,head,low-centre,0,75.46020202015868,19.0,2685174,13,0.0,199,13.7427502627257,13.889645536152063,83.33923027774622,0,64.00912680110204,81.0,42,2501,shot,1.4449492551892282,87.9316460887827,0.0,85.27694614676902,0.051993290516380686,0
delfin,catolica,delfin,7,Ismael Díaz,save,assisted,1.8178103021029077,83.8178291606966,0,head,low-left,0,41.85189579169254,3.8,2685151,0,0.0,111,41.77834574367452,1.5345204036289477,39.86565459845518,0,49.04475304385615,100.0,44,2589,shot,1.3948423194926076,18.13336416345288,0.0,55.3627719024302,0.9132216578614472,0
imbabura,macara,imbabura,7,Leonar Espinoza,miss,assisted,14.0,100.0,0,left-foot,left,0,95.34360831482235,36.1,2687235,91,6.0,5717,41.07833164491704,14.0,56.214131378351,0,57.91613233493632,72.5006771392793,1,583,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,macara,7,Jonathan Benítez,block,regular,24.218006853437824,50.98202807383466,0,left-foot,low-left,0,46.1216132468198,19.0,2687234,95,2.0,5515,6.6291117421186385,27.648342482423654,60.20812413660462,0,92.99474193657494,81.0,1,785,shot,27.745185537305055,65.5637436451839,0.0,19.4701400783661,35.69369626623099,0
imbabura,macara,macara,7,Daniel Bravo,save,assisted,17.13031641379247,29.775152500152878,0,left-foot,low-left,0,54.0,16.5,2687233,94,0.0,5388,34.9529471063285,4.2071854307190435,46.0,0,46.0,40.4877054775137,1,12,shot,1.350979425613347,49.036066023352646,0.0,80.82952658847313,2.9790511431744555,0
imbabura,macara,imbabura,7,Freddy Mina,miss,regular,43.087625694922835,33.46104296651154,0,right-foot,high,0,1.274151931106303,81.9,2687232,95,0.0,5265,44.7415018930761,46.04442411000453,82.01873251559198,0,71.93701070371492,24.002926288362424,3,135,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,imbabura,7,Jonathan Benítez,miss,corner,5.530654002095891,60.07948243248994,0,left-foot,close-right,0,76.92687653235457,22.2,2687229,80,0.0,4695,6.426796761783677,0.9669945911336004,97.2917383130516,0,93.75585861634003,100.0,12,705,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,imbabura,7,Alexis Santacruz,block,corner,2.83633854342464,13.64598749614158,0,right-foot,low-left,0,100.0,19.0,2687231,79,0.0,4666,34.53847632442008,4.901119818776612,75.30938742859045,0,22.208929864225595,81.0,13,734,shot,7.0,55.88217047709445,0.0,19.034554872466643,7.0,0
imbabura,macara,macara,7,Fernando Presentado,block,assisted,4.774582862315707,100.0,0,right-foot,low-centre,0,28.093853677640368,19.0,2687230,74,0.0,4630,67.0534570608132,33.67642069858533,20.00594815132412,0,57.082548452838495,81.0,13,770,shot,23.7555838644709,99.56846460570459,0.0,33.54912467447964,20.190627766043555,0
imbabura,macara,macara,7,Joffré Escobar,miss,fast-break,15.010482116159842,6.076200843043431,0,right-foot,right,0,5.207194673512092,18.1,2687228,71,0.0,4115,80.21432976703022,11.418894468501193,84.08738513363501,0,42.629484855569544,50.94005332720096,22,1285,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,macara,7,Janpol Morales,miss,assisted,21.837831389061705,39.81686557292226,0,head,high-left,0,66.0374653742361,66.7,2687227,57,0.0,3151,32.445903324799765,7.242205904007781,67.9476677903582,0,71.80087824021297,45.38342703852693,38,2249,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,imbabura,7,Janpol Morales,save,assisted,8.0,71.4990960978958,0,right-foot,low-centre,0,65.61866138880544,5.7,2687224,57,0.0,2950,80.10803443015851,8.0,96.24974767734247,0,95.64491770744723,100.0,41,2450,shot,0.6896515902923732,48.0,0.0,48.0,3.447985071248942,0
imbabura,macara,imbabura,7,Jorge Valdez,goal,assisted,16.264740815226403,82.54314026083759,0,right-foot,low-right,0,24.037101605673584,13.3,2687221,52,0.0,2796,76.12259581375349,2.1594653193195725,8.310650294117302,0,65.77689860661235,100.0,44,2604,shot,0.0,0.0,0.0,0.0,0.0,regular
imbabura,macara,macara,7,Gino Barbieri,block,set-piece,12.0,65.67696992180245,0,head,low-centre,0,27.535389252983983,19.0,2687226,47,0.0,2781,40.822445863399615,12.0,10.078866004820632,0,77.13843531586951,81.0,44,2619,shot,12.836499370959997,58.120249690366656,0.0,58.03662574633953,12.79430281777874,0
imbabura,macara,macara,7,Joffré Escobar,block,set-piece,12.349154582859864,19.199774638929952,0,head,low-centre,0,76.40634314912924,19.0,2687225,52,0.0,2779,31.740857821484866,8.037759700933279,69.11036943922852,0,40.40462460081657,81.0,44,2621,shot,18.477735666674484,19.21880593700483,0.0,46.38518349007795,17.185538953878932,0
imbabura,macara,macara,7,Rony Caicedo,miss,assisted,50.74029548005917,100.0,0,right-foot,close-right,0,57.52639463298301,22.2,2687202,32,0.0,2454,100.0,4.707045491541201,47.97770446925145,0,65.93277944237089,5.218393256335574,5,246,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,macara,7,Miguel Perea,miss,assisted,12.982202136197323,0.9127202509422574,0,left-foot,high-left,0,7.110263922107649,62.5,2687201,45,0.0,2392,100.0,3.3597015362751783,8.064895408186644,0,61.89123296102311,37.244360433764015,6,308,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,imbabura,7,Janpol Morales,block,assisted,16.140396966029897,39.35691774543082,0,right-foot,low-left,0,12.435969211225583,19.0,2687195,38,0.0,1825,17.26192055218752,5.99193831373695,75.42083840889795,0,59.39491415685153,81.0,15,875,shot,4.8133407363351886,10.788781140766652,0.0,8.792207172926993,14.02326585398497,0
imbabura,macara,macara,7,Jacson Pita Mina,miss,regular,5.428136132239459,69.03576678500944,0,left-foot,high,0,19.798481024719493,61.1,2687147,22,0.0,1355,82.68482525496596,18.180585312556236,4.415268763168015,0,16.216609496698524,18.807426744066213,23,1345,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,imbabura,7,Leandro Pantoja,save,regular,2.1353939959854245,38.74761220702969,0,right-foot,low-centre,0,92.35298381561002,3.8,2687146,31,0.0,1354,65.92605618567868,27.5747325561171,6.390295264496267,0,74.83661126192753,86.51271894693058,23,1346,shot,1.9844303298992867,42.62070113138115,0.0,96.33998775813934,2.573870420172254,0
imbabura,macara,macara,7,Leandro Pantoja,block,assisted,52.54256700576047,7.331839104145402,0,right-foot,low-centre,0,60.76207087951342,19.0,2687145,29,0.0,1325,23.715792475771302,20.877020817659577,54.608985970440536,0,66.65329171293268,81.0,23,1375,shot,1.6641737187509662,20.11256300653343,0.0,22.970547324209658,8.532869753965532,0
imbabura,macara,macara,7,Federico Paz,block,assisted,5.29750541694191,62.097185679530995,0,right-foot,low-centre,0,75.82615197277718,19.0,2687144,19,0.0,1283,15.19013330067314,31.774151596352443,6.632561528401091,0,81.17762812307572,81.0,24,1417,shot,4.66165137786561,48.91375907013291,0.0,47.38607152562608,13.186031941282568,0
imbabura,macara,macara,7,Janpol Morales,block,corner,11.30973371179038,62.30681784909331,0,right-foot,low-left,0,81.1931849908127,19.0,2687141,18,0.0,1182,55.88667614439632,9.65708907189983,48.44973044754174,0,80.02654844424471,81.0,26,1518,shot,7.982482595756238,7.0406675413889985,0.0,70.21849622379361,12.024338817242516,0
imbabura,macara,macara,7,Jacson Pita Mina,save,assisted,1.6180807383397773,87.51752578495267,0,right-foot,low-left,0,87.39311534727324,13.3,2687138,11,0.0,934,54.814552306802355,1.4182097538824192,18.26614481004748,0,35.91214509723362,23.672008760814904,30,1766,shot,0.4128991849375597,17.854421663437442,0.0,78.918906424748,0.296497565235073,0
imbabura,macara,macara,7,Joffré Escobar,block,assisted,31.095866043427783,1.8409921778072231,0,right-foot,low-centre,0,21.229350779622514,19.0,2687134,16,0.0,602,100.0,12.788987005121488,77.76019517785915,0,58.520751832615595,81.0,35,2098,shot,23.55624236266133,63.0,0.0,63.0,17.511186175211776,0
imbabura,macara,imbabura,7,Janpol Morales,miss,fast-break,5.597419566301227,34.0,0,right-foot,high,0,65.89846324729979,80.6,2687131,4,0.0,499,34.0,11.012372068938824,100.0,0,76.94150099123794,4.56749998551161,37,2201,shot,0.0,0.0,0.0,0.0,0.0,0
imbabura,macara,imbabura,7,Jhon Arteaga,save,assisted,16.0,79.55924285006421,0,left-foot,low-centre,0,55.03602779392698,9.5,2687130,14,0.0,404,30.636429159610884,16.0,89.49998844678072,0,23.54577569145821,13.556222683667357,39,2296,shot,2.3051143008872796,90.94820407702365,0.0,9.774127232310676,0.32370822746552097,0
imbabura,macara,macara,7,Jorge Valdez,miss,regular,13.356109040323624,100.0,0,right-foot,close-high-left,0,29.63620163062327,54.2,2687128,-9,0.0,8,77.5771677874869,21.23653549894437,57.451137056775444,0,82.80543289842905,82.53854871946096,45,2692,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,libertad,libertad,7,Junior Sornoza,block,assisted,17.46134922107214,60.0,0,right-foot,low-right,0,86.62515693150716,19.0,2684984,82,1.0,5457,60.0,6.2357796650655715,19.040821287104464,0,90.1908232055497,81.0,1,843,shot,7.908453587666574,100.0,0.0,19.76310828325424,2.346545199530035,0
independiente,libertad,libertad,7,Junior Sornoza,save,assisted,10.781387925043061,62.54756764585305,0,right-foot,low-centre,0,30.837820540975137,10.1,2685001,84,0.0,5327,11.486689441184183,17.762299743436053,86.34854045821547,0,70.58533989436347,100.0,2,73,shot,0.7738786178486929,84.37496353660602,0.0,19.876879814188896,1.5289847594582797,0
independiente,libertad,libertad,7,Junior Sornoza,block,assisted,11.609323174210747,26.214802918810236,0,right-foot,low-left,0,11.799349143997027,19.0,2685063,87,0.0,5318,4.981721332590588,4.416078945688543,70.67197583607705,0,7.0012668257234125,81.0,2,82,shot,0.025256518802905248,50.0,0.0,50.0,10.60645034794741,0
independiente,libertad,libertad,7,Jonny Uchuari,block,free-kick,14.714261822248865,47.75267873687197,0,right-foot,low-centre,0,98.61855161476143,19.0,2684965,95,0.0,5246,9.465257115667058,12.151330634875663,57.45905860734251,0,86.32820706468686,81.0,3,154,shot,4.75057883187702,19.27761206855554,0.0,74.74508427414375,16.97199638024277,0
independiente,libertad,independiente,7,Kendry Páez,save,assisted,6.955140985495447,62.3798083815832,0,left-foot,low-left,0,53.0,13.3,2685041,84,0.0,4999,43.16172738303523,4.453496328231058,47.0,0,47.0,100.0,7,401,shot,2.0,78.52718499343581,0.0,55.07775842307065,2.0,0
independiente,libertad,libertad,7,Renato Ibarra,goal,regular,37.413914982114946,81.34825277889102,0,right-foot,high-centre,0,78.06056030291623,26.6,2684867,70,0.0,4036,37.81437150566923,33.87432933603819,5.241568905609235,0,67.57278864163638,77.88402934134794,23,1364,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,libertad,independiente,7,Junior Sornoza,block,assisted,9.853693415517176,53.5919843128054,0,right-foot,low-centre,0,30.64632753694849,19.0,2684866,61,0.0,4031,44.61386617620118,2.1198580277301122,3.830951890577836,0,73.79321616723831,81.0,23,1369,shot,4.626868626143108,20.443733892631286,0.0,44.06653644858808,1.6800603717829725,0
independiente,libertad,independiente,7,Renzo López,miss,assisted,9.0,29.13166066635374,0,head,close-right,0,7.20029162837924,6.9,2684851,63,0.0,3832,49.56485069261733,9.0,56.11282285870762,0,6.689207090368612,100.0,27,1568,shot,1.291720288856167,31.946826476335247,0.0,97.33381473705158,2.0378669058185466,0
independiente,libertad,libertad,7,Nixon Molina,block,free-kick,19.073436144094075,64.87135936729513,0,right-foot,low-left,0,4.302302632017657,19.0,2684844,62,0.0,3745,11.507489198432737,32.46160593748265,43.28575872734701,0,3.6835173757287762,81.0,28,1655,shot,3.0312444067973896,24.724089123043456,0.0,56.00243745194898,15.819517485344877,0
independiente,libertad,libertad,7,Junior Sornoza,miss,assisted,15.0,48.85289424717608,0,right-foot,close-right,0,70.55536212994986,20.8,2684821,54,0.0,3595,38.855112924758814,15.0,0.8308839931719305,0,76.26176426990115,100.0,31,1805,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,libertad,independiente,7,Jonny Uchuari,miss,assisted,30.467953449587867,53.758668238038915,0,right-foot,left,0,100.0,29.2,2684813,63,0.0,3414,43.9620943177916,7.584200244246201,37.16566461200013,0,12.326674696135441,3.50416863997161,34,1986,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,libertad,libertad,7,Jonny Uchuari,miss,fast-break,33.85029369246074,100.0,0,right-foot,left,0,7.865174680642298,9.7,2684796,63,0.0,3276,92.85539907467756,17.164229887064046,53.893057553587,0,49.47993960064289,81.28696954108555,36,2124,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,libertad,libertad,7,Cesar Obando,miss,corner,2.0754968773321725,37.06892805052,0,head,left,0,60.0,15.3,2684788,60,0.0,3231,57.805182338581375,2.4314178813555696,40.0,0,40.0,100.0,37,2169,shot,1.173245492856116,6.119091720435449,0.0,36.14334964433979,0.6933769184570201,0
independiente,libertad,libertad,7,Jonny Uchuari,save,assisted,2.293049057485696,68.41927316364671,0,other,low-right,0,74.44161605086273,9.5,2685163,55,0.0,2993,50.86541058190822,5.243354455140354,6.526134445069232,0,21.59156330992176,100.0,41,2407,shot,1.9366526595475013,1.5694398362758406,0.0,74.21330612932056,1.3791826866809769,0
independiente,libertad,libertad,7,Keny Arroyo,miss,regular,51.33268857699492,72.25748576104567,0,left-foot,high,0,9.371152260538445,62.5,2684755,46,0.0,2933,42.47764326243479,49.32863400822095,25.920694643607774,0,59.516814291367126,33.41785958978855,42,2467,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,libertad,libertad,7,Andrés Felipe Ávila,miss,regular,15.783753212916732,46.734948246639284,0,right-foot,close-high,0,35.969041223566364,58.3,2684669,44,1.0,2738,60.55226181057207,23.66145953098422,53.08331501519088,0,85.62803496808847,9.638799416390114,1,2662,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,libertad,libertad,7,Yaimar Medina,save,assisted,10.0,55.78983411732703,0,left-foot,low-centre,0,2.948563529899282,10.1,2684647,37,0.0,2491,1.7540639662325361,10.0,30.33673287779449,0,4.098224055388606,100.0,4,209,shot,1.0,8.235270501040539,0.0,40.107499757026645,1.0,0
independiente,libertad,independiente,7,Keny Arroyo,goal,free-kick,14.519962996433986,73.68126559635832,0,left-foot,low-centre,0,92.94947345152372,12.7,2684633,30,0.0,2356,100.0,14.125050338376585,96.05777767844052,0,53.00457651693947,100.0,6,344,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,libertad,independiente,7,Lautaro Disanto,save,assisted,35.177296618697504,6.665425120494135,0,left-foot,high-centre,0,41.55926314415786,29.7,2684597,25,0.0,1840,35.077675556542474,11.885122181912628,66.67568832720417,0,9.79642810476323,76.06611235705036,15,860,shot,1.3418949410214756,73.55267516509375,0.0,60.35310278688643,0.6423866950071566,0
independiente,libertad,independiente,7,Romario Ibarra,save,regular,22.024738975585215,58.67371785758234,0,right-foot,low-centre,0,64.93094766876943,11.4,2684582,36,0.0,1684,42.590505686944404,3.487887325114812,1.7842468561014968,0,8.707069120528345,13.467901309970728,17,1016,shot,4.082875903800595,60.063827736983676,0.0,93.54211995430273,2.2569054045182257,0
independiente,libertad,independiente,7,Ivan Zambrano,miss,set-piece,4.006557225143841,57.42836090085119,0,left-foot,close-left,0,49.88075729178749,8.2,2684576,28,0.0,1585,2.11040296725524,0.9482041694686076,22.21004825542049,0,79.54802721936278,89.59978637227063,19,1115,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,libertad,libertad,7,Patrik Mercado,miss,regular,9.989884849190553,66.46489912859948,0,right-foot,close-left,0,9.901820022611119,18.1,2684545,31,0.0,1372,63.01454222237654,50.4566360775088,7.883180551581361,0,21.770345425768454,8.871065151207262,23,1328,shot,0.0,0.0,0.0,0.0,0.0,0
independiente,libertad,independiente,7,Patrik Mercado,block,assisted,11.221885750702135,48.09773591864795,0,right-foot,low-centre,0,71.83140761091697,19.0,2684548,29,0.0,1369,63.907896280139745,39.539846593647134,29.518665569291983,0,38.389418642972615,81.0,23,1331,shot,32.083346885242264,80.81279158685614,0.0,2.4257170356322746,39.47120128776571,0
independiente,libertad,libertad,7,Leandro Basan,save,assisted,36.262328198465454,16.236553408355313,0,right-foot,low-left,0,6.059313389482718,12.0,2684538,15,0.0,1295,41.20601590868733,26.144810237370084,44.49279812813881,0,11.07995766521109,88.0,24,1405,shot,1.0,53.785092657413216,0.0,2.194672933271285,1.0,0
independiente,libertad,independiente,7,Cristian Enciso,block,regular,19.994569350743003,37.76054695561633,0,right-foot,low-left,0,52.0,19.0,2684596,20,0.0,1158,79.96084752848734,42.21684421019732,48.0,0,48.0,81.0,26,1542,shot,4.059234989565422,85.26815103163645,0.0,21.73396601225101,16.925481316646835,0
independiente,libertad,independiente,7,Yaimar Medina,save,assisted,15.80481369834744,59.42908155634008,0,left-foot,low-centre,0,63.89076851678312,8.2,2684533,11,0.0,993,65.42495596891304,10.930172944719674,31.94111884741823,0,86.09329026559882,71.57663847554433,29,1707,shot,6.07375042103507,33.64320566295274,0.0,19.818648794876708,0.8208319915837929,0
independiente,libertad,libertad,7,Renato Ibarra,goal,assisted,19.52019105506957,19.28878426671333,0,left-foot,low-right,0,64.53175142247201,4.4,2684505,5,0.0,831,21.065869275704394,22.252094333563743,46.498194534215614,0,75.44297095972833,93.85046940744249,32,1869,shot,0.0,0.0,0.0,0.0,0.0,regular
independiente,libertad,independiente,7,Keny Arroyo,miss,assisted,19.0,51.870858661374015,0,right-foot,left,0,18.815802829427383,22.2,2684607,9,0.0,661,100.0,19.0,1.3069947578321859,0,34.659715569773574,81.36387994274033,34,2039,shot,10.111124221824705,100.0,0.0,44.098164783688226,16.051376149409407,0
nacional,liga,liga,7,Manu Balda,block,assisted,46.47079152856535,35.584809398996946,0,left-foot,low-left,0,77.19280830010061,19.0,2680751,98,6.0,5736,49.31315631867191,31.41676904403048,91.99819848139953,0,2.7022782094565514,81.0,1,564,shot,19.95057571925035,18.916518332264914,0.0,46.534826635689086,20.15316258862904,0
nacional,liga,liga,7,Michael Estrada,block,free-kick,23.935051562163043,96.94428099511178,0,right-foot,low-centre,0,70.83584275609124,19.0,2680768,95,5.0,5664,44.02969660636157,36.06939656816344,57.23135458065985,0,93.37124815578673,81.0,1,636,shot,32.205381760380234,56.0,0.0,56.0,0.5147377445608683,0
nacional,liga,nacional,7,Tomson Minda,miss,assisted,4.511849960473469,3.890978597347882,0,right-foot,close-left,0,68.21276645370239,6.9,2680729,84,0.0,5104,43.742512742638056,7.589119830408126,35.855235538673604,0,18.19002920868582,100.0,5,296,shot,0.0,0.0,0.0,0.0,0.0,0
nacional,liga,nacional,7,Byron Palacios,miss,assisted,5.007778144078458,34.37540563781565,0,other,close-right,0,44.06581033507525,9.7,2680716,79,0.0,4555,41.23090560553151,3.4844459779976518,72.3892533740275,0,100.0,100.0,15,845,shot,0.0,0.0,0.0,0.0,0.0,0
nacional,liga,liga,7,Byron Palacios,save,assisted,1.5461700868849313,54.7067163760072,0,right-foot,low-left,0,74.70345024961,2.5,2680765,69,0.0,4261,66.88074983425406,21.59798685268806,5.056980195426625,0,73.90901084683759,84.67575548395095,19,1139,shot,1.9270205343674065,17.9390509631629,0.0,93.17817298958876,1.4901112447122422,0
nacional,liga,liga,7,Marcos Olmedo,block,set-piece,48.24068866229059,100.0,0,right-foot,low-centre,0,88.27611351279431,19.0,2680695,70,0.0,4188,22.893889312741386,39.56133109734393,28.496505867479883,0,5.974034020956275,81.0,21,1212,shot,19.87962880147473,89.56243999908554,0.0,79.56125104601497,9.794500981834569,0
